near_group,sample_id_a,sample_id_b,phash_distance,split_a,split_b
195781,hf_kien_indoor_smoke_mp4-0009_jpg.rf.bf9aa77a5c231652951a213af54eab23_1c94021e2400,hf_kien_indoor_smoke_mp4-0013_jpg.rf.dab6f7b0a69724d73ce46757387d20b8_099af6eace67,2,train,train
195782,hf_kien_indoor_smoke_mp4-0009_jpg.rf.bf9aa77a5c231652951a213af54eab23_1c94021e2400,hf_kien_indoor_smoke_mp4-0016_jpg.rf.fc47bb198cf34ce71fcd41b9e483beff_762030728161,6,train,train
195783,hf_kien_indoor_smoke_mp4-0009_jpg.rf.bf9aa77a5c231652951a213af54eab23_1c94021e2400,hf_kien_indoor_smoke_mp4-0017_jpg.rf.cbbb5e38157ee508e80c572640aeaad2_e03b9c1aa9e4,6,train,train
195784,hf_kien_indoor_smoke_mp4-0009_jpg.rf.bf9aa77a5c231652951a213af54eab23_1c94021e2400,hf_kien_indoor_smoke_mp4-0017_jpg.rf.dbe5fbe582c960093b02b553ae1c7320_c2ddc1052c71,6,train,train
195785,hf_kien_indoor_smoke_mp4-0009_jpg.rf.bf9aa77a5c231652951a213af54eab23_1c94021e2400,hf_kien_indoor_smoke_mp4-0018_jpg.rf.0460cde3d1678b735a8d17445a498d57_f1a5ea34bce5,6,train,train
195786,hf_kien_indoor_smoke_mp4-0009_jpg.rf.bf9aa77a5c231652951a213af54eab23_1c94021e2400,hf_kien_indoor_smoke_mp4-0018_jpg.rf.965a516cc57c3b1b55acabe477e22da6_7a876f86ac19,6,train,train
195787,hf_kien_indoor_smoke_mp4-0009_jpg.rf.bf9aa77a5c231652951a213af54eab23_1c94021e2400,hf_kien_indoor_smoke_mp4-0018_jpg.rf.a7e2de005236e3b041dc12322ef294c2_16f3baca2dbc,6,train,train
195789,hf_kien_indoor_smoke_mp4-0009_jpg.rf.bf9aa77a5c231652951a213af54eab23_1c94021e2400,hf_kien_indoor_smoke_mp4-0017_jpg.rf.edf6bc7216c6a2528a83428543dd678a_0bc3a26120b3,6,train,train
200655,hf_kien_indoor_smoke_mp4-0013_jpg.rf.dab6f7b0a69724d73ce46757387d20b8_099af6eace67,hf_kien_indoor_smoke_mp4-0016_jpg.rf.fc47bb198cf34ce71fcd41b9e483beff_762030728161,4,train,train
200656,hf_kien_indoor_smoke_mp4-0013_jpg.rf.dab6f7b0a69724d73ce46757387d20b8_099af6eace67,hf_kien_indoor_smoke_mp4-0017_jpg.rf.cbbb5e38157ee508e80c572640aeaad2_e03b9c1aa9e4,4,train,train
200657,hf_kien_indoor_smoke_mp4-0013_jpg.rf.dab6f7b0a69724d73ce46757387d20b8_099af6eace67,hf_kien_indoor_smoke_mp4-0017_jpg.rf.dbe5fbe582c960093b02b553ae1c7320_c2ddc1052c71,4,train,train
200658,hf_kien_indoor_smoke_mp4-0013_jpg.rf.dab6f7b0a69724d73ce46757387d20b8_099af6eace67,hf_kien_indoor_smoke_mp4-0018_jpg.rf.0460cde3d1678b735a8d17445a498d57_f1a5ea34bce5,4,train,train
200659,hf_kien_indoor_smoke_mp4-0013_jpg.rf.dab6f7b0a69724d73ce46757387d20b8_099af6eace67,hf_kien_indoor_smoke_mp4-0018_jpg.rf.965a516cc57c3b1b55acabe477e22da6_7a876f86ac19,4,train,train
200660,hf_kien_indoor_smoke_mp4-0013_jpg.rf.dab6f7b0a69724d73ce46757387d20b8_099af6eace67,hf_kien_indoor_smoke_mp4-0018_jpg.rf.a7e2de005236e3b041dc12322ef294c2_16f3baca2dbc,4,train,train
200661,hf_kien_indoor_smoke_mp4-0013_jpg.rf.dab6f7b0a69724d73ce46757387d20b8_099af6eace67,hf_kien_indoor_smoke_mp4-0009_jpg.rf.aa14774c0f68581005c8336be83f07dd_6fd08ccd5d0b,2,train,train
200662,hf_kien_indoor_smoke_mp4-0013_jpg.rf.dab6f7b0a69724d73ce46757387d20b8_099af6eace67,hf_kien_indoor_smoke_mp4-0017_jpg.rf.edf6bc7216c6a2528a83428543dd678a_0bc3a26120b3,4,train,train
205533,hf_kien_indoor_smoke_mp4-0016_jpg.rf.fc47bb198cf34ce71fcd41b9e483beff_762030728161,hf_kien_indoor_smoke_mp4-0009_jpg.rf.aa14774c0f68581005c8336be83f07dd_6fd08ccd5d0b,6,train,train
210404,hf_kien_indoor_smoke_mp4-0017_jpg.rf.cbbb5e38157ee508e80c572640aeaad2_e03b9c1aa9e4,hf_kien_indoor_smoke_mp4-0009_jpg.rf.aa14774c0f68581005c8336be83f07dd_6fd08ccd5d0b,6,train,train
215274,hf_kien_indoor_smoke_mp4-0017_jpg.rf.dbe5fbe582c960093b02b553ae1c7320_c2ddc1052c71,hf_kien_indoor_smoke_mp4-0009_jpg.rf.aa14774c0f68581005c8336be83f07dd_6fd08ccd5d0b,6,train,train
220143,hf_kien_indoor_smoke_mp4-0018_jpg.rf.0460cde3d1678b735a8d17445a498d57_f1a5ea34bce5,hf_kien_indoor_smoke_mp4-0009_jpg.rf.aa14774c0f68581005c8336be83f07dd_6fd08ccd5d0b,6,train,train
225011,hf_kien_indoor_smoke_mp4-0018_jpg.rf.965a516cc57c3b1b55acabe477e22da6_7a876f86ac19,hf_kien_indoor_smoke_mp4-0009_jpg.rf.aa14774c0f68581005c8336be83f07dd_6fd08ccd5d0b,6,train,train
229878,hf_kien_indoor_smoke_mp4-0018_jpg.rf.a7e2de005236e3b041dc12322ef294c2_16f3baca2dbc,hf_kien_indoor_smoke_mp4-0009_jpg.rf.aa14774c0f68581005c8336be83f07dd_6fd08ccd5d0b,6,train,train
234745,hf_kien_indoor_smoke_mp4-0009_jpg.rf.aa14774c0f68581005c8336be83f07dd_6fd08ccd5d0b,hf_kien_indoor_smoke_mp4-0017_jpg.rf.edf6bc7216c6a2528a83428543dd678a_0bc3a26120b3,6,train,train
558556,hf_kien_indoor_7efe4b11-2271-4c6e-8ef5-5aaedb7493c8_jpg.rf.388439449b4bbd20a79c6e33df2f2a52_293a5cace42b,hf_kien_indoor_7efe4b11-2271-4c6e-8ef5-5aaedb7493c8_jpg.rf.910393f404897a7a259599bce4f94f1c_d743d78b8443,2,train,train
558557,hf_kien_indoor_7efe4b11-2271-4c6e-8ef5-5aaedb7493c8_jpg.rf.388439449b4bbd20a79c6e33df2f2a52_293a5cace42b,hf_kien_indoor_7efe4b11-2271-4c6e-8ef5-5aaedb7493c8_jpg.rf.d3383b97bc5e3b84e23c67103ec99334_2ce590bf88d1,6,train,train
563355,hf_kien_indoor_7efe4b11-2271-4c6e-8ef5-5aaedb7493c8_jpg.rf.910393f404897a7a259599bce4f94f1c_d743d78b8443,hf_kien_indoor_7efe4b11-2271-4c6e-8ef5-5aaedb7493c8_jpg.rf.d3383b97bc5e3b84e23c67103ec99334_2ce590bf88d1,6,train,train
592128,hf_kien_indoor_WaterMistFireDemonstration3026_png_jpg.rf.83230d806b8badd6eceb07a2f640ca26_4dde7f414465,hf_kien_indoor_WaterMistFireDemonstration3088_png_jpg.rf.e0e177deaa514e5fc28b7362641b9e5a_72c5d038dd28,4,train,train
606501,hf_kien_indoor_24de30ad-5ea8-4829-9e9b-5eb97b525dbb_jpg.rf.e18bbf6fbd873b4382fe054881a75ed2_73bcb8bcbc01,hf_kien_indoor_24de30ad-5ea8-4829-9e9b-5eb97b525dbb_jpg.rf.512acd118d870b9ae5e7dd948b828dfa_6203a37e8676,4,train,train
611290,hf_kien_indoor_24de30ad-5ea8-4829-9e9b-5eb97b525dbb_jpg.rf.512acd118d870b9ae5e7dd948b828dfa_6203a37e8676,hf_kien_indoor_24de30ad-5ea8-4829-9e9b-5eb97b525dbb_jpg.rf.c96ebf4c610f7c31d3881cb2a9c71c97_94ba6baa8a55,4,train,train
620865,hf_kien_indoor_99354cb1-c6c3-4307-8e03-d2826ec7de0a_jpg.rf.a013a7285bead91d1c103a7e24a03546_fefd46b447f8,hf_kien_indoor_99354cb1-c6c3-4307-8e03-d2826ec7de0a_jpg.rf.068d3a6ce3c36abe0d4010a0da5cbd8a_b52e7ffe7bad,6,train,train
620866,hf_kien_indoor_99354cb1-c6c3-4307-8e03-d2826ec7de0a_jpg.rf.a013a7285bead91d1c103a7e24a03546_fefd46b447f8,hf_kien_indoor_99354cb1-c6c3-4307-8e03-d2826ec7de0a_jpg.rf.0b1df4768c7226e27aa16c3b9aaa2b79_ce49b532a907,2,train,train
668681,hf_kien_indoor_2c0bb103-2376-4d4d-a28e-52c9d7c2992c_jpg.rf.53b6fdcc97e8dace0ffe0b28bcb4f7de_f59d0adbbe62,hf_kien_indoor_2c0bb103-2376-4d4d-a28e-52c9d7c2992c_jpg.rf.048c9e077059328db99f989c8a07af09_121358724ba9,2,train,train
687778,hf_kien_indoor_ef81994e-3bf5-4abc-a4ac-477e512820b6_jpg.rf.56f91256373bf9320232ce2e9f5e82c9_ca980714b3a2,hf_kien_indoor_ef81994e-3bf5-4abc-a4ac-477e512820b6_jpg.rf.7ce8e2ebc8a82d41bf5c9471369554c2_e628f2e22e8c,2,train,train
702091,hf_kien_indoor_firefold4_12_jpg.rf.a9ec9c576d13626e154e3ca1fbb559d2_855171ab3a1b,hf_kien_indoor_firefold4_6_jpg.rf.507b27750547e0279bd5a567a107c01f_1dfec34422fa,6,train,train
740220,hf_kien_indoor_FireVid29_mp4-2_jpg.rf.6aa51b4a633da871d45274a26f8d6404_8872d8a2e07c,hf_kien_indoor_FireVid29_mp4-0_jpg.rf.235dd32d681437c32465f915eb014dd7_f8478d09b820,6,train,train
740227,hf_kien_indoor_FireVid29_mp4-2_jpg.rf.6aa51b4a633da871d45274a26f8d6404_8872d8a2e07c,hf_kien_indoor_FireVid29_mp4-1_jpg.rf.e62fc1052395f7133a8d60836a103e87_4c4997be68f3,6,train,train
744996,hf_kien_indoor_FireVid29_mp4-76_jpg.rf.a8c92eb019e115f574cd00179d9beef1_ac5e93d32510,hf_kien_indoor_FireVid29_mp4-74_jpg.rf.b408b01c42aa6bfbdd7e7727ff33841d_9f83322e2e73,6,train,train
745018,hf_kien_indoor_FireVid29_mp4-76_jpg.rf.a8c92eb019e115f574cd00179d9beef1_ac5e93d32510,hf_kien_indoor_FireVid29_mp4-77_jpg.rf.231e49cdab41249b6de2b7d9e231903b_d7db9e4c1e6d,4,train,train
749777,hf_kien_indoor_FireVid29_mp4-78_jpg.rf.a525cf415c2ba43e2eae8fb058a74435_6306d7238e0b,hf_kien_indoor_FireVid29_mp4-77_jpg.rf.231e49cdab41249b6de2b7d9e231903b_d7db9e4c1e6d,4,train,train
754519,hf_kien_indoor_FireVid29_mp4-85_jpg.rf.b81023300f58a8441041cb38a6483ea0_231e6239d77c,hf_kien_indoor_FireVid29_mp4-86_jpg.rf.87f5485eb82aa230f4d7db68d94b9142_02fee2066646,6,train,train
768772,hf_kien_indoor_FireVid29_mp4-0_jpg.rf.235dd32d681437c32465f915eb014dd7_f8478d09b820,hf_kien_indoor_FireVid29_mp4-1_jpg.rf.e62fc1052395f7133a8d60836a103e87_4c4997be68f3,6,train,train
768802,hf_kien_indoor_FireVid29_mp4-0_jpg.rf.235dd32d681437c32465f915eb014dd7_f8478d09b820,hf_kien_indoor_FireVid29_mp4-5_jpg.rf.8ae0b2c6f48a8f699f3ae494d4b2236e_db789254527b,6,train,train
787780,hf_kien_indoor_FireVid29_mp4-107_jpg.rf.45b58d29a50eba5bd9c7528a99b98be7_e408d27f183a,hf_kien_indoor_FireVid29_mp4-108_jpg.rf.2910b07683828b8fe413a7edef837f2e_33351160075a,4,train,train
797306,hf_kien_indoor_FireVid29_mp4-10_jpg.rf.d2b8e6717926802c49a81cb9a3f5049e_dc30587757f0,hf_kien_indoor_FireVid29_mp4-9_jpg.rf.7d7352cac8fe70c3c71c62c572277696_1289079bdccf,6,train,train
797309,hf_kien_indoor_FireVid29_mp4-10_jpg.rf.d2b8e6717926802c49a81cb9a3f5049e_dc30587757f0,hf_kien_indoor_FireVid29_mp4-40_jpg.rf.6595d063dc25b07cc870f63f70b48754_06f56ec3e3e1,4,train,train
802033,hf_kien_indoor_FireVid29_mp4-1_jpg.rf.e62fc1052395f7133a8d60836a103e87_4c4997be68f3,hf_kien_indoor_FireVid29_mp4-3_jpg.rf.ce22515d1f872f33c67e36c3e9ab5a6a_10f8691fa87d,6,train,train
816295,hf_kien_indoor_FireVid29_mp4-38_jpg.rf.1469b6009fd239c0e0d484d70b715727_04860f33762a,hf_kien_indoor_FireVid29_mp4-40_jpg.rf.6595d063dc25b07cc870f63f70b48754_06f56ec3e3e1,6,train,train
816296,hf_kien_indoor_FireVid29_mp4-38_jpg.rf.1469b6009fd239c0e0d484d70b715727_04860f33762a,hf_kien_indoor_FireVid29_mp4-42_jpg.rf.01a42dce9e5ef21e0e7f692fdd0b6849_31a4ec4b9fdb,2,train,train
830515,hf_kien_indoor_FireVid29_mp4-4_jpg.rf.687c183dfc91e9377da30618302d88a0_4a8f460de717,hf_kien_indoor_FireVid29_mp4-8_jpg.rf.017d844fb34e7cfef8786f9665bfb896_5baf278bbc2f,2,train,train
830521,hf_kien_indoor_FireVid29_mp4-4_jpg.rf.687c183dfc91e9377da30618302d88a0_4a8f460de717,hf_kien_indoor_FireVid29_mp4-9_jpg.rf.7d7352cac8fe70c3c71c62c572277696_1289079bdccf,6,train,train
830526,hf_kien_indoor_FireVid29_mp4-4_jpg.rf.687c183dfc91e9377da30618302d88a0_4a8f460de717,hf_kien_indoor_FireVid29_mp4-5_jpg.rf.8ae0b2c6f48a8f699f3ae494d4b2236e_db789254527b,4,train,train
835249,hf_kien_indoor_FireVid29_mp4-6_jpg.rf.2a90d187a33965552ff2058f82f4bd54_a42cbb3139fe,hf_kien_indoor_FireVid29_mp4-7_jpg.rf.b871c89335e68b095c167fb2c84ba686_94c3b877a022,6,train,train
835256,hf_kien_indoor_FireVid29_mp4-6_jpg.rf.2a90d187a33965552ff2058f82f4bd54_a42cbb3139fe,hf_kien_indoor_FireVid29_mp4-8_jpg.rf.017d844fb34e7cfef8786f9665bfb896_5baf278bbc2f,6,train,train
863676,hf_kien_indoor_FireVid29_mp4-80_jpg.rf.fc4bc8857d0c71b9b4cb07991a087f18_e6445611b6c4,hf_kien_indoor_FireVid29_mp4-81_jpg.rf.2b6055d588a6217656270f28943f1344_c5a110a3765b,4,train,train
882610,hf_kien_indoor_FireVid29_mp4-88_jpg.rf.5da17f400358ece2429135f3de3ba92c_acbe6ec4ccfb,hf_kien_indoor_FireVid29_mp4-89_jpg.rf.c894f55af856ad94902d104cd14ac78e_876a63162108,6,train,train
892076,hf_kien_indoor_FireVid29_mp4-8_jpg.rf.017d844fb34e7cfef8786f9665bfb896_5baf278bbc2f,hf_kien_indoor_FireVid29_mp4-9_jpg.rf.7d7352cac8fe70c3c71c62c572277696_1289079bdccf,4,train,train
892081,hf_kien_indoor_FireVid29_mp4-8_jpg.rf.017d844fb34e7cfef8786f9665bfb896_5baf278bbc2f,hf_kien_indoor_FireVid29_mp4-5_jpg.rf.8ae0b2c6f48a8f699f3ae494d4b2236e_db789254527b,4,train,train
896800,hf_kien_indoor_FireVid29_mp4-90_jpg.rf.391c79bbbdf38089c1116983b6c47dbd_cb9338db83af,hf_kien_indoor_FireVid29_mp4-91_jpg.rf.6cd8287a0f06d5ffe63aa51b403f1046_80afb596abda,4,train,train
910990,hf_kien_indoor_FireVid29_mp4-93_jpg.rf.8723422de0ca641a7e7b0645e64fd4a4_c2c85c5142bc,hf_kien_indoor_FireVid29_mp4-94_jpg.rf.ccfa542cdd26de4e638e41046274b47c_64126259473a,6,train,train
920434,hf_kien_indoor_FireVid29_mp4-9_jpg.rf.7d7352cac8fe70c3c71c62c572277696_1289079bdccf,hf_kien_indoor_FireVid29_mp4-5_jpg.rf.8ae0b2c6f48a8f699f3ae494d4b2236e_db789254527b,4,train,train
934596,hf_kien_indoor_FireVid29_mp4-40_jpg.rf.6595d063dc25b07cc870f63f70b48754_06f56ec3e3e1,hf_kien_indoor_FireVid29_mp4-42_jpg.rf.01a42dce9e5ef21e0e7f692fdd0b6849_31a4ec4b9fdb,6,train,train
977040,hf_kien_indoor_firefold7_162_jpg.rf.942adccbf5a7e7ce7fa0d5fc1458404b_68d521741552,hf_kien_indoor_firefold7_168_jpg.rf.3d9c37e7401cc556bb038b25decc34fb_2ed0889c3a21,4,train,train
986462,hf_kien_indoor_eff73848-81af-449d-b1f5-c3de29ae7369_jpg.rf.009652a812e2048390f42bac4caec1e2_2b3302d4f797,hf_kien_indoor_eff73848-81af-449d-b1f5-c3de29ae7369_jpg.rf.7276f372c7692060fe3532e57cf02273_3149f4f82278,2,train,train
991170,hf_kien_indoor_eff73848-81af-449d-b1f5-c3de29ae7369_jpg.rf.83ece1986a0ddee008deee5247df1cb4_0bf40a95f1d5,hf_kien_indoor_eff73848-81af-449d-b1f5-c3de29ae7369_jpg.rf.7276f372c7692060fe3532e57cf02273_3149f4f82278,2,train,train
1000596,hf_kien_indoor_18test2432_jpg.rf.22d360e3e4668b3c53d37faae7da4cb1_837d4c876394,hf_kien_indoor_18test2432_jpg.rf.ab3e3368de182f739473fb93fbf94554_655f6551b71f,6,train,train
1000597,hf_kien_indoor_18test2432_jpg.rf.22d360e3e4668b3c53d37faae7da4cb1_837d4c876394,hf_kien_indoor_18test2432_jpg.rf.caa4869d586fdb79ba38f31154bcadb6_817c36d8792b,2,train,train
1000598,hf_kien_indoor_18test2432_jpg.rf.22d360e3e4668b3c53d37faae7da4cb1_837d4c876394,hf_kien_indoor_18test2443_jpg.rf.6a8413302480f85455159a0c1d7f2e3c_e631c2561104,6,train,train
1000599,hf_kien_indoor_18test2432_jpg.rf.22d360e3e4668b3c53d37faae7da4cb1_837d4c876394,hf_kien_indoor_18test2443_jpg.rf.6faa0c92204f76daf5d996bf68268a71_402b18e77191,4,train,train
1000600,hf_kien_indoor_18test2432_jpg.rf.22d360e3e4668b3c53d37faae7da4cb1_837d4c876394,hf_kien_indoor_18test2454_jpg.rf.45311014daebe6f7021b99ee87d45fbc_bcb3c41b8ba9,4,train,train
1000601,hf_kien_indoor_18test2432_jpg.rf.22d360e3e4668b3c53d37faae7da4cb1_837d4c876394,hf_kien_indoor_18test2454_jpg.rf.5fb022bf4723872d02739a0a512b3205_909d792aef35,4,train,train
1000602,hf_kien_indoor_18test2432_jpg.rf.22d360e3e4668b3c53d37faae7da4cb1_837d4c876394,hf_kien_indoor_18test2454_jpg.rf.d37eba8c60e409b1207bf8cb80c26b8a_65c9b8e00351,6,train,train
1005292,hf_kien_indoor_18test2366_jpg.rf.57b306b6e4e99a702ff7d40309740973_dfe6522e1bf2,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,6,train,train
1005293,hf_kien_indoor_18test2366_jpg.rf.57b306b6e4e99a702ff7d40309740973_dfe6522e1bf2,hf_kien_indoor_18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade_c4519a5b30c5,6,train,train
1005295,hf_kien_indoor_18test2366_jpg.rf.57b306b6e4e99a702ff7d40309740973_dfe6522e1bf2,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,6,train,train
1009996,hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,6,train,train
1009998,hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2,hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a,2,train,train
1009999,hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,4,train,train
1010001,hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2,hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5,2,train,train
1010002,hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2,hf_kien_indoor_18test2421_jpg.rf.0c2538be9663fb69bb0a975efa6c1cd3_894981380c57,6,train,train
1010003,hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2,hf_kien_indoor_18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc_7dcf1641c942,4,train,train
1010004,hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2,hf_kien_indoor_18test2421_jpg.rf.eaa7415bf3215eb0443d16e7685b794c_5834d03f1185,2,train,train
1010022,hf_kien_indoor_18test2388_jpg.rf.1fb6559b8fe60b33d5d52089dc073163_578050d6a6c2,hf_kien_indoor_18test2410_jpg.rf.c57fe678a16899f696bdea3942fa6105_4811bc6b8c30,4,train,train
1014700,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,hf_kien_indoor_18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade_c4519a5b30c5,6,train,train
1014701,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a,6,train,train
1014702,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,4,train,train
1014703,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,hf_kien_indoor_18test2410_jpg.rf.11b68b49a85c6b4c0580af3d6ea62aa1_a44f9d415fba,6,train,train
1014704,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5,6,train,train
1014705,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,hf_kien_indoor_18test2421_jpg.rf.0c2538be9663fb69bb0a975efa6c1cd3_894981380c57,6,train,train
1014706,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,hf_kien_indoor_18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc_7dcf1641c942,6,train,train
1014724,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,hf_kien_indoor_18test2366_jpg.rf.281e41187373dc279f8cb56ace0b9cdb_158f7dedb510,6,train,train
1014725,hf_kien_indoor_18test2388_jpg.rf.c8f6a517d0566ec2b2a31dcd96c6fd41_6b69866e0d80,hf_kien_indoor_18test2410_jpg.rf.c57fe678a16899f696bdea3942fa6105_4811bc6b8c30,6,train,train
1019404,hf_kien_indoor_18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade_c4519a5b30c5,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,4,train,train
1019405,hf_kien_indoor_18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade_c4519a5b30c5,hf_kien_indoor_18test2410_jpg.rf.11b68b49a85c6b4c0580af3d6ea62aa1_a44f9d415fba,6,train,train
1019426,hf_kien_indoor_18test2399_jpg.rf.171518bea1d3e12e38f2ea1967e9aade_c4519a5b30c5,hf_kien_indoor_18test2366_jpg.rf.281e41187373dc279f8cb56ace0b9cdb_158f7dedb510,6,train,train
1024105,hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,4,train,train
1024107,hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a,hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5,2,train,train
1024108,hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a,hf_kien_indoor_18test2421_jpg.rf.0c2538be9663fb69bb0a975efa6c1cd3_894981380c57,6,train,train
1024109,hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a,hf_kien_indoor_18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc_7dcf1641c942,4,train,train
1024110,hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a,hf_kien_indoor_18test2421_jpg.rf.eaa7415bf3215eb0443d16e7685b794c_5834d03f1185,2,train,train
1024128,hf_kien_indoor_18test2399_jpg.rf.52d38757372661a0cbe368941f9ccd5b_289bc67fa99a,hf_kien_indoor_18test2410_jpg.rf.c57fe678a16899f696bdea3942fa6105_4811bc6b8c30,4,train,train
1028806,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,hf_kien_indoor_18test2410_jpg.rf.11b68b49a85c6b4c0580af3d6ea62aa1_a44f9d415fba,6,train,train
1028807,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5,4,train,train
1028809,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,hf_kien_indoor_18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc_7dcf1641c942,6,train,train
1028810,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,hf_kien_indoor_18test2421_jpg.rf.eaa7415bf3215eb0443d16e7685b794c_5834d03f1185,6,train,train
1028827,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,hf_kien_indoor_18test2366_jpg.rf.281e41187373dc279f8cb56ace0b9cdb_158f7dedb510,6,train,train
1028828,hf_kien_indoor_18test2399_jpg.rf.cb5577c0e013f32185606698ba4b5d4b_e4051a033cdd,hf_kien_indoor_18test2410_jpg.rf.c57fe678a16899f696bdea3942fa6105_4811bc6b8c30,6,train,train
1038205,hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5,hf_kien_indoor_18test2421_jpg.rf.0c2538be9663fb69bb0a975efa6c1cd3_894981380c57,6,train,train
1038206,hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5,hf_kien_indoor_18test2421_jpg.rf.ca19ba3ea12d0d44b446575fd16f3fbc_7dcf1641c942,6,train,train
1038207,hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5,hf_kien_indoor_18test2421_jpg.rf.eaa7415bf3215eb0443d16e7685b794c_5834d03f1185,4,train,train
1038209,hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5,hf_kien_indoor_18test2432_jpg.rf.caa4869d586fdb79ba38f31154bcadb6_817c36d8792b,6,train,train
1038225,hf_kien_indoor_18test2410_jpg.rf.bc8f71d4268e3aa804fa7e542504f600_ec7a421c88f5,hf_kien_indoor_18test2410_jpg.rf.c57fe678a16899f696bdea3942fa6105_4811bc6b8c30,2,train,train
